job_uid,job_title,job_title_clean,role_id,role_title,matched_skill_ids,matched_skills,matched_skill_count,experience_level,education_level,domain,current_status,job_type_clean
JPARS_006035,Principal Software Engineer,Junior Software Engineer,JR_SE,Junior Software Engineer,SK091;SK239;SK029;SK031;SK041;SK068,artificial intelligence;computer science;docker;machine learning;software;solution,6,5+,masters,SOFTWARE_ENGINEERING,working,full_time
JPARS_006313,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK027;SK006;SK002;SK102;SK111;SK113;SK041;SK135;SK271;SK026,css;debugging;html;javascript;project;project management;react.js;software;testing;troubleshooting;web,11,0-1,masters,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006314,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK067;SK148;SK124;SK002;SK019;SK113;SK026,business;business requirements;data;javascript;json;react.js;web,7,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006315,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK027;SK006;SK002;SK102;SK111;SK113;SK041;SK135;SK271;SK026,css;debugging;html;javascript;project;project management;react.js;software;testing;troubleshooting;web,11,0-1,masters,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006316,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK067;SK148;SK022;SK002;SK019;SK113;SK026,business;business requirements;html5;javascript;json;react.js;web,7,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006317,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK067;SK148;SK124;SK009;SK022;SK002;SK019;SK028;SK113;SK026,business;business requirements;data;git;html5;javascript;json;problem solving;react.js;web,10,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006318,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK067;SK148;SK009;SK045;SK002;SK019;SK102;SK111;SK113;SK271;SK026,business;business requirements;git;information technology;javascript;json;project;project management;react.js;troubleshooting;web,11,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006319,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK027;SK006;SK002;SK113;SK041;SK271;SK026,css;debugging;html;javascript;react.js;software;troubleshooting;web,8,1-3,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006320,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK021;SK027;SK009;SK248;SK113;SK041;SK122;SK035;SK026,api;debugging;git;grunt;react.js;software;software development;storage;web,9,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006321,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK027;SK006;SK001;SK002;SK190;SK054;SK113;SK135;SK271,css;debugging;html;java;javascript;middleware;oops;react.js;testing;troubleshooting,10,1-3,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006322,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK161;SK021;SK005;SK027;SK009;SK006;SK002;SK113;SK013;SK082;SK056;SK135;SK026,agile;api;css;debugging;git;html;javascript;react.js;rest;rest api;svn;testing;web,13,3-5,diploma,SOFTWARE_ENGINEERING,working,full_time
JPARS_006323,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK255;SK005;SK009;SK006;SK045;SK002;SK019;SK113;SK038,computer engineering;css;git;html;information technology;javascript;json;react.js;team player,9,1-3,masters,SOFTWARE_ENGINEERING,working,full_time
JPARS_006324,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK067;SK148;SK009;SK011;SK002;SK019;SK028;SK285;SK113;SK013;SK056;SK026,business;business requirements;git;infrastructure;javascript;json;problem solving;programming;react.js;rest;svn;web,12,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006325,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK166;SK005;SK027;SK029;SK009;SK006;SK011;SK225;SK002;SK015;SK047;SK039;SK233;SK113;SK003;SK080;SK230,coding;css;debugging;docker;git;html;infrastructure;it;javascript;jquery;mongodb;nosql;program management;react.js;sql;technical skills;technology consulting,17,0-1,masters,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006326,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK161;SK033;SK021;SK239;SK005;SK205;SK288;SK006;SK045;SK002;SK019;SK007;SK102;SK113;SK013;SK016;SK041;SK097;SK040;SK038;SK026,agile;ajax;api;computer science;css;design patterns;desktop;html;information technology;javascript;json;mobile;project;react.js;rest;security;software;software design;software engineering;team player;web,21,1-3,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006327,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK070;SK021;SK042;SK027;SK180;SK001;SK002;SK019;SK013;SK082,android;api;bootstrap;debugging;iphone;java;javascript;json;rest;rest api,10,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006328,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK021;SK005;SK027;SK022;SK002;SK015;SK007;SK076;SK135,api;css;debugging;html5;javascript;jquery;mobile;node.js;testing,9,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006329,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK166;SK005;SK006;SK002;SK015;SK037;SK054;SK017;SK028;SK080;SK026;SK052,coding;css;html;javascript;jquery;mvc;oops;php;problem solving;technical skills;web;web development,12,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006330,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK021;SK109;SK005;SK006;SK002;SK007;SK285;SK026;SK059,api;bug fixing;css;html;javascript;mobile;programming;web;web technologies,9,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006331,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK124;SK027;SK006;SK002;SK054;SK135,css;data;debugging;html;javascript;oops;testing,7,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006332,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK006;SK045;SK002;SK102;SK111;SK271,css;html;information technology;javascript;project;project management;troubleshooting,7,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006333,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK239;SK028;SK026,computer science;problem solving;web,3,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006334,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK070;SK027;SK089;SK011;SK269;SK055;SK002;SK007;SK013;SK041;SK035;SK038;SK135;SK026,android;debugging;gradle;infrastructure;intellij;ios;javascript;mobile;rest;software;storage;team player;testing;web,14,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006335,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK009;SK006;SK225;SK002;SK056,css;git;html;it;javascript;svn,6,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006336,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK012;SK029;SK032;SK003,database;docker;oracle;sql,4,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006337,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK021;SK166;SK005;SK027;SK074;SK009;SK006;SK002;SK013;SK041;SK135;SK026;SK059,api;coding;css;debugging;fundamentals;git;html;javascript;rest;software;testing;web;web technologies,13,1-3,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006338,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK070;SK157;SK055;SK007;SK258,android;application development;ios;mobile;mobile application development,5,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006339,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK113;SK026,react.js;web,2,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006340,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK161;SK033;SK065;SK067;SK005;SK124;SK273;SK074;SK248;SK006;SK282;SK002;SK015;SK102,agile;ajax;angularjs;business;css;data;data visualization;fundamentals;grunt;html;implementation;javascript;jquery;project,14,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006341,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK027;SK006;SK002;SK102;SK111;SK113;SK041;SK135;SK271;SK026,css;debugging;html;javascript;project;project management;react.js;software;testing;troubleshooting;web,11,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006342,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK022;SK002,html5;javascript,2,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006343,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK166;SK005;SK006;SK011;SK002;SK007;SK026,coding;css;html;infrastructure;javascript;mobile;web,7,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006344,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK006;SK282;SK002;SK020;SK047;SK013;SK026,css;html;implementation;javascript;linux;mongodb;rest;web,8,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006345,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK092;SK002;SK015;SK053;SK037;SK213;SK017;SK102;SK003;SK048,codeigniter;javascript;jquery;laravel;mvc;mvc framework;php;project;sql;wordpress,10,1-3,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006346,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK021;SK181;SK101;SK005;SK006;SK002;SK135;SK026,api;aws;cloud services;css;html;javascript;testing;web,8,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006347,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK055,ios,1,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006348,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK042;SK166;SK005;SK029;SK006;SK002;SK015;SK004,bootstrap;coding;css;docker;html;javascript;jquery;python,8,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006349,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK070;SK158;SK021;SK228;SK019;SK007;SK285;SK016;SK026;SK052,android;android studio;api;image processing;json;mobile;programming;security;web;web development,10,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006350,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK027;SK006;SK002;SK102;SK111;SK113;SK041;SK135;SK271;SK026,css;debugging;html;javascript;project;project management;react.js;software;testing;troubleshooting;web,11,0-1,masters,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006351,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK027;SK006;SK002;SK102;SK111;SK113;SK041;SK135;SK271;SK026,css;debugging;html;javascript;project;project management;react.js;software;testing;troubleshooting;web,11,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006352,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK113;SK026,react.js;web,2,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006353,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK070;SK021;SK042;SK027;SK180;SK001;SK002;SK019;SK013;SK082,android;api;bootstrap;debugging;iphone;java;javascript;json;rest;rest api,10,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006354,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK067;SK148;SK124;SK002;SK019;SK113;SK026,business;business requirements;data;javascript;json;react.js;web,7,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006355,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK067;SK148;SK022;SK002;SK019;SK113;SK026,business;business requirements;html5;javascript;json;react.js;web,7,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006356,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK067;SK148;SK124;SK009;SK022;SK002;SK019;SK028;SK113;SK026,business;business requirements;data;git;html5;javascript;json;problem solving;react.js;web,10,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006357,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK067;SK148;SK009;SK045;SK002;SK019;SK102;SK111;SK113;SK271;SK026,business;business requirements;git;information technology;javascript;json;project;project management;react.js;troubleshooting;web,11,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006358,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK027;SK006;SK002;SK113;SK041;SK271;SK026,css;debugging;html;javascript;react.js;software;troubleshooting;web,8,1-3,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006359,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK027;SK006;SK001;SK002;SK190;SK054;SK113;SK135;SK271,css;debugging;html;java;javascript;middleware;oops;react.js;testing;troubleshooting,10,1-3,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006360,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK161;SK021;SK005;SK027;SK009;SK006;SK002;SK113;SK013;SK082;SK056;SK135;SK026,agile;api;css;debugging;git;html;javascript;react.js;rest;rest api;svn;testing;web,13,3-5,diploma,SOFTWARE_ENGINEERING,working,full_time
JPARS_006361,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK055,ios,1,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006362,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK161;SK033;SK021;SK239;SK005;SK205;SK288;SK006;SK045;SK002;SK019;SK007;SK102;SK113;SK013;SK016;SK041;SK097;SK040;SK038;SK026,agile;ajax;api;computer science;css;design patterns;desktop;html;information technology;javascript;json;mobile;project;react.js;rest;security;software;software design;software engineering;team player;web,21,1-3,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006363,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK255;SK005;SK009;SK006;SK045;SK002;SK019;SK113;SK038,computer engineering;css;git;html;information technology;javascript;json;react.js;team player,9,1-3,masters,SOFTWARE_ENGINEERING,working,full_time
JPARS_006364,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK092;SK002;SK015;SK053;SK037;SK213;SK017;SK102;SK003;SK048,codeigniter;javascript;jquery;laravel;mvc;mvc framework;php;project;sql;wordpress,10,1-3,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006365,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK042;SK166;SK005;SK029;SK006;SK002;SK015;SK004,bootstrap;coding;css;docker;html;javascript;jquery;python,8,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006366,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK006;SK045;SK002;SK102;SK111;SK271,css;html;information technology;javascript;project;project management;troubleshooting,7,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006367,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK239;SK028;SK026,computer science;problem solving;web,3,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006368,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK021;SK109;SK005;SK006;SK002;SK007;SK285;SK026;SK059,api;bug fixing;css;html;javascript;mobile;programming;web;web technologies,9,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006369,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK166;SK005;SK006;SK002;SK015;SK037;SK054;SK017;SK028;SK080;SK026;SK052,coding;css;html;javascript;jquery;mvc;oops;php;problem solving;technical skills;web;web development,12,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
JPARS_006370,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK009;SK006;SK225;SK002;SK056,css;git;html;it;javascript;svn,6,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006371,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK012;SK029;SK032;SK003,database;docker;oracle;sql,4,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006372,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK005;SK006;SK282;SK002;SK020;SK047;SK013;SK026,css;html;implementation;javascript;linux;mongodb;rest;web,8,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006373,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK022;SK002,html5;javascript,2,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JPARS_006374,React Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK021;SK181;SK101;SK005;SK006;SK002;SK135;SK026,api;aws;cloud services;css;html;javascript;testing;web,8,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
