job_uid,job_title,role_id,role_title,domain,experience_level,education_level,current_status,job_type_clean
JPARS_007662,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007663,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007664,Solution Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007665,Solution Architect,SENIOR_SE,Senior Software Engineer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007666,Solution Architect,SENIOR_SE,Senior Software Engineer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007667,Solution Architect,SENIOR_SE,Senior Software Engineer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007668,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007669,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007670,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007671,Solution Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007672,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007673,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007674,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007675,Solution Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007676,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007677,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007678,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007679,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007680,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007681,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007682,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007683,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007684,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007685,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007686,Solution Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007687,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007688,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007689,Solution Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007690,Solution Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007691,Solution Architect,SENIOR_ML_ENGINEER,Senior ML Engineer,AI_ML,5+,masters,working,full_time
JPARS_007692,Solution Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007693,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007694,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007695,Solution Architect,SENIOR_SECURITY_ENG,Senior Security Engineer,SECURITY,5+,masters,working,full_time
JPARS_007696,Solution Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007697,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007698,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007699,Solution Architect,SENIOR_SECURITY_ENG,Senior Security Engineer,SECURITY,5+,masters,working,full_time
JPARS_007700,Solution Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007701,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007702,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007703,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007704,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007705,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007706,Solution Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007707,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007708,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007709,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007710,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007711,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007712,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007713,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007714,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007715,Solution Architect,SENIOR_ML_ENGINEER,Senior ML Engineer,AI_ML,5+,masters,working,full_time
JPARS_007716,Solution Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007717,Solution Architect,SENIOR_MOBILE_DEV,Senior Mobile Developer,MOBILE_ENGINEERING,5+,masters,working,full_time
JPARS_007718,Solution Architect,SENIOR_ML_ENGINEER,Senior ML Engineer,AI_ML,5+,masters,working,full_time
JPARS_007719,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007720,Solution Architect,SENIOR_SECURITY_ENG,Senior Security Engineer,SECURITY,5+,masters,working,full_time
JPARS_007721,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007722,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007723,Solution Architect,SENIOR_MOBILE_DEV,Senior Mobile Developer,MOBILE_ENGINEERING,5+,masters,working,full_time
JPARS_007724,Solution Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007725,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007726,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007727,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007728,Solution Architect,SENIOR_MOBILE_DEV,Senior Mobile Developer,MOBILE_ENGINEERING,5+,masters,working,full_time
JPARS_007729,Solution Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007730,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007731,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007732,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007733,Solution Architect,SENIOR_ML_ENGINEER,Senior ML Engineer,AI_ML,5+,masters,working,full_time
JPARS_007734,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007735,Solution Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007736,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007737,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007738,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007739,Solution Architect,SENIOR_SECURITY_ENG,Senior Security Engineer,SECURITY,5+,masters,working,full_time
JPARS_007740,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007741,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007742,Solution Architect,SENIOR_SE,Senior Software Engineer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007743,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007744,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007745,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007746,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007747,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007748,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007749,Solution Architect,SENIOR_ML_ENGINEER,Senior ML Engineer,AI_ML,5+,masters,working,full_time
JPARS_007750,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007751,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007752,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007753,Solution Architect,SENIOR_SE,Senior Software Engineer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007754,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007755,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007756,Solution Architect,SENIOR_SE,Senior Software Engineer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007757,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007758,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007759,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007760,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007761,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007762,Solution Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007763,Solution Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007764,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007765,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007766,Solution Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007767,Solution Architects,SRE,Site Reliability Engineer,DEVOPS_SRE,1-3,bachelors,working,full_time
JPARS_007768,Solution Designer,FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JPARS_007769,Solution Engineer,SRE,Site Reliability Engineer,DEVOPS_SRE,1-3,bachelors,working,full_time
JPARS_007770,Solution Engineer,SRE,Site Reliability Engineer,DEVOPS_SRE,1-3,bachelors,working,full_time
JPARS_007771,Solutions Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007772,Solutions Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007773,Solutions Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007774,Solutions Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007775,Solutions Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007776,Solutions Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007777,Solutions Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007778,Solutions Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007779,Solutions Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007780,Solutions Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007781,Solutions Architect,SENIOR_ML_ENGINEER,Senior ML Engineer,AI_ML,5+,masters,working,full_time
JPARS_007782,Solutions Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007783,Solutions Architect,SENIOR_SECURITY_ENG,Senior Security Engineer,SECURITY,5+,masters,working,full_time
JPARS_007784,Solutions Architect,SENIOR_MOBILE_DEV,Senior Mobile Developer,MOBILE_ENGINEERING,5+,masters,working,full_time
JPARS_007785,Solutions Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007786,Solutions Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007787,Solutions Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007788,Solutions Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007789,Solutions Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007790,Solutions Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007791,Solutions Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007792,Solutions Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007793,Solutions Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007794,Solutions Architect,SENIOR_ML_ENGINEER,Senior ML Engineer,AI_ML,5+,masters,working,full_time
JPARS_007795,Solutions Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007796,Solutions Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007797,Solutions Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007798,Solutions Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007799,Solutions Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007800,Solutions Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007801,Solutions Architect,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007802,Solutions Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007803,Solutions Architect,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007804,Solutions Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007805,Solutions Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007806,Solutions Architect,SENIOR_SE,Senior Software Engineer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007807,Solutions Architect,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007808,Solutions Architect,SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JPARS_007809,Sr Design Manager,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007810,Sr Java Backend Developer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007811,Sr Java Developer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007812,Sr Java Developer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007813,Sr Java Developer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007814,SR Java Developer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007815,Sr Java Developer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007816,Sr Java Developer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007817,Sr Java Developer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007818,Sr Java Developer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007819,Sr Java Developer,SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JPARS_007820,Sr Java Developer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007821,Sr Java Developer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007822,Sr Java Developer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007823,Sr Java Developer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007824,Sr Software Engineer,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007825,Sr. Backend Developer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007826,Sr. Data Engineer,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007827,Sr. React js Developer,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007828,Sr. React Lead Architect,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007829,Sr. Software Engineer,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007830,Sr. Software Engineer,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007831,Sr. Software Engineer,SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JPARS_007832,Sr. Software Engineer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JPARS_007833,Sr. Software Engineer,SENIOR_MOBILE_DEV,Senior Mobile Developer,MOBILE_ENGINEERING,5+,masters,working,full_time
