job_uid,role_id,detected_domain,core_count,supporting_count,optional_count,generic_soft_count,domain_signal_count,total_skills
JPARS_005813,BE_DEV,FULLSTACK_ENGINEERING,0,1,5,0,2,8
JPARS_005814,BE_DEV,FULLSTACK_ENGINEERING,0,1,3,1,3,8
JPARS_005815,FE_DEV,FULLSTACK_ENGINEERING,3,4,1,1,4,13
JPARS_005816,FE_DEV,FULLSTACK_ENGINEERING,1,0,7,1,3,12
JPARS_005817,BE_DEV,FULLSTACK_ENGINEERING,1,0,6,1,2,10
JPARS_005818,BE_DEV,FULLSTACK_ENGINEERING,1,0,5,1,2,9
JPARS_005819,FE_DEV,FULLSTACK_ENGINEERING,3,2,3,0,2,10
JPARS_005820,BE_DEV,FULLSTACK_ENGINEERING,0,2,6,4,3,15
JPARS_005821,FE_DEV,FULLSTACK_ENGINEERING,4,3,3,2,1,13
JPARS_005822,BE_DEV,FULLSTACK_ENGINEERING,1,1,2,0,3,7
JPARS_005823,DATA_ENGINEER,DATA_ENGINEERING,1,0,5,1,3,10
JPARS_005824,BE_DEV,FULLSTACK_ENGINEERING,0,0,11,4,1,16
JPARS_005825,FE_DEV,FULLSTACK_ENGINEERING,1,2,4,1,3,11
JPARS_005826,BE_DEV,FULLSTACK_ENGINEERING,0,0,6,2,3,11
JPARS_005827,FE_DEV,FULLSTACK_ENGINEERING,2,3,4,3,4,16
JPARS_005828,BE_DEV,FULLSTACK_ENGINEERING,1,1,4,3,3,12
JPARS_005829,BE_DEV,FULLSTACK_ENGINEERING,0,0,7,0,2,9
JPARS_005830,BE_DEV,FULLSTACK_ENGINEERING,0,0,7,1,2,10
JPARS_005831,BE_DEV,FULLSTACK_ENGINEERING,0,1,4,1,3,9
JPARS_005832,BE_DEV,FULLSTACK_ENGINEERING,0,0,7,0,3,10
JPARS_005833,BE_DEV,FULLSTACK_ENGINEERING,0,2,4,2,3,11
JPARS_005834,DATA_ENGINEER,DATA_ENGINEERING,1,0,7,3,3,14
JPARS_005835,DATA_ENGINEER,DATA_ENGINEERING,1,0,4,1,3,9
JPARS_005836,FE_DEV,FULLSTACK_ENGINEERING,3,2,5,1,2,13
JPARS_005837,DATA_ENGINEER,DATA_ENGINEERING,2,0,7,1,5,15
JPARS_005838,BE_DEV,FULLSTACK_ENGINEERING,0,1,6,2,2,11
JPARS_005839,BE_DEV,FULLSTACK_ENGINEERING,0,0,4,0,4,8
JPARS_005840,FE_DEV,FULLSTACK_ENGINEERING,4,5,8,4,4,25
JPARS_005841,FE_DEV,FULLSTACK_ENGINEERING,2,4,4,0,4,14
JPARS_005842,FE_DEV,FULLSTACK_ENGINEERING,1,3,6,2,2,14
JPARS_005843,BE_DEV,FULLSTACK_ENGINEERING,1,1,5,1,3,11
JPARS_005844,FE_DEV,FULLSTACK_ENGINEERING,1,0,6,1,1,9
JPARS_005845,FE_DEV,FULLSTACK_ENGINEERING,1,3,5,3,3,15
JPARS_005846,FE_DEV,FULLSTACK_ENGINEERING,1,3,11,4,7,26
JPARS_005847,FE_DEV,FULLSTACK_ENGINEERING,1,0,5,2,3,11
JPARS_005848,FE_DEV,FULLSTACK_ENGINEERING,1,2,7,4,2,16
JPARS_005849,FE_DEV,FULLSTACK_ENGINEERING,1,2,9,4,2,18
JPARS_005850,BE_DEV,FULLSTACK_ENGINEERING,1,3,3,0,3,10
JPARS_005851,FE_DEV,FULLSTACK_ENGINEERING,1,2,7,4,2,16
JPARS_005852,FE_DEV,FULLSTACK_ENGINEERING,1,2,4,1,2,10
JPARS_005853,BE_DEV,FULLSTACK_ENGINEERING,1,0,5,3,3,12
JPARS_005854,FE_DEV,FULLSTACK_ENGINEERING,1,2,6,3,1,13
JPARS_005855,FE_DEV,FULLSTACK_ENGINEERING,1,2,6,4,2,15
JPARS_005856,FE_DEV,FULLSTACK_ENGINEERING,1,2,8,4,2,17
JPARS_005857,FE_DEV,FULLSTACK_ENGINEERING,1,2,7,4,2,16
JPARS_005858,BE_DEV,FULLSTACK_ENGINEERING,0,1,2,1,4,8
JPARS_005859,DATA_ENGINEER,DATA_ENGINEERING,1,0,7,2,5,15
JPARS_005860,BE_DEV,FULLSTACK_ENGINEERING,0,1,2,3,3,9
JPARS_005861,BE_DEV,FULLSTACK_ENGINEERING,1,4,9,1,4,19
JPARS_005862,FE_DEV,FULLSTACK_ENGINEERING,1,3,4,2,4,14
JPARS_005863,FE_DEV,FULLSTACK_ENGINEERING,0,3,8,5,3,19
JPARS_005864,BE_DEV,FULLSTACK_ENGINEERING,1,2,9,3,7,22
JPARS_005865,BE_DEV,FULLSTACK_ENGINEERING,1,0,7,2,4,14
JPARS_005866,DATA_ENGINEER,DATA_ENGINEERING,1,0,7,5,9,22
JPARS_005867,BE_DEV,FULLSTACK_ENGINEERING,1,0,6,1,2,10
JPARS_005868,FE_DEV,FULLSTACK_ENGINEERING,1,3,8,3,4,19
JPARS_005869,FE_DEV,FULLSTACK_ENGINEERING,1,2,8,2,2,15
JPARS_005870,BE_DEV,FULLSTACK_ENGINEERING,1,3,9,2,5,20
JPARS_005871,FE_DEV,FULLSTACK_ENGINEERING,1,3,5,1,3,13
JPARS_005872,FE_DEV,FULLSTACK_ENGINEERING,1,3,6,3,3,16
JPARS_005873,BE_DEV,FULLSTACK_ENGINEERING,1,1,12,1,5,20
JPARS_005874,BE_DEV,FULLSTACK_ENGINEERING,0,1,11,1,8,21
JPARS_005875,FE_DEV,FULLSTACK_ENGINEERING,1,3,5,1,3,13
JPARS_005876,FE_DEV,FULLSTACK_ENGINEERING,1,3,7,2,5,18
JPARS_005877,FE_DEV,FULLSTACK_ENGINEERING,1,2,5,3,2,13
JPARS_005878,FE_DEV,FULLSTACK_ENGINEERING,1,3,7,1,4,16
JPARS_005879,BE_DEV,FULLSTACK_ENGINEERING,1,1,4,3,3,12
JPARS_005880,BE_DEV,FULLSTACK_ENGINEERING,0,3,9,5,6,23
JPARS_005881,FE_DEV,FULLSTACK_ENGINEERING,4,3,11,6,4,28
JPARS_005882,BE_DEV,FULLSTACK_ENGINEERING,0,2,5,1,4,12
JPARS_005883,BE_DEV,FULLSTACK_ENGINEERING,1,2,4,2,4,13
JPARS_005884,BE_DEV,FULLSTACK_ENGINEERING,1,0,3,0,3,7
JPARS_005885,BE_DEV,FULLSTACK_ENGINEERING,0,3,4,2,3,12
JPARS_005886,BE_DEV,FULLSTACK_ENGINEERING,1,2,10,0,2,15
JPARS_005887,FE_DEV,FULLSTACK_ENGINEERING,1,2,6,4,3,16
JPARS_005888,DATA_ENGINEER,DATA_ENGINEERING,1,1,7,2,5,16
JPARS_005889,BE_DEV,FULLSTACK_ENGINEERING,1,2,8,3,2,16
JPARS_005890,FE_DEV,FULLSTACK_ENGINEERING,1,2,5,4,2,14
JPARS_005891,BE_DEV,FULLSTACK_ENGINEERING,1,2,10,6,3,22
JPARS_005892,BE_DEV,FULLSTACK_ENGINEERING,1,2,13,7,3,26
JPARS_005893,FE_DEV,FULLSTACK_ENGINEERING,3,2,2,1,2,10
JPARS_005894,FE_DEV,FULLSTACK_ENGINEERING,3,2,3,2,2,12
JPARS_005895,FE_DEV,FULLSTACK_ENGINEERING,5,4,12,2,5,28
JPARS_005896,BE_DEV,FULLSTACK_ENGINEERING,1,2,9,1,5,18
JPARS_005897,BE_DEV,FULLSTACK_ENGINEERING,0,1,12,2,5,20
JPARS_005898,BE_DEV,FULLSTACK_ENGINEERING,0,2,4,2,5,13
JPARS_005899,BE_DEV,FULLSTACK_ENGINEERING,0,0,14,6,2,22
JPARS_005900,BE_DEV,FULLSTACK_ENGINEERING,0,1,9,1,3,14
JPARS_005901,FE_DEV,FULLSTACK_ENGINEERING,2,2,10,5,5,24
JPARS_005902,DATA_ENGINEER,DATA_ENGINEERING,1,0,12,2,4,19
JPARS_005903,FE_DEV,FULLSTACK_ENGINEERING,1,3,16,8,2,30
JPARS_005904,BE_DEV,FULLSTACK_ENGINEERING,0,1,3,4,4,12
JPARS_005905,BE_DEV,FULLSTACK_ENGINEERING,1,3,10,2,4,20
JPARS_005906,FE_DEV,FULLSTACK_ENGINEERING,3,5,10,2,7,27
JPARS_005907,FE_DEV,FULLSTACK_ENGINEERING,1,2,14,8,4,29
JPARS_005908,FE_DEV,FULLSTACK_ENGINEERING,3,2,13,1,4,23
JPARS_005909,BE_DEV,FULLSTACK_ENGINEERING,1,3,10,2,4,20
JPARS_005910,BE_DEV,FULLSTACK_ENGINEERING,1,1,9,3,4,18
JPARS_005911,FE_DEV,FULLSTACK_ENGINEERING,3,4,12,1,6,26
JPARS_005912,BE_DEV,FULLSTACK_ENGINEERING,0,1,3,4,4,12
JPARS_005913,BE_DEV,FULLSTACK_ENGINEERING,1,3,7,2,5,18
JPARS_005914,DATA_ENGINEER,DATA_ENGINEERING,1,0,11,5,6,23
JPARS_005915,FE_DEV,FULLSTACK_ENGINEERING,1,3,16,8,2,30
JPARS_005916,FE_DEV,FULLSTACK_ENGINEERING,2,4,6,2,6,20
JPARS_005917,FE_DEV,FULLSTACK_ENGINEERING,1,3,16,5,1,26
JPARS_005918,BE_DEV,FULLSTACK_ENGINEERING,0,2,3,4,2,11
JPARS_005919,BE_DEV,FULLSTACK_ENGINEERING,0,0,5,1,2,8
JPARS_005920,FE_DEV,FULLSTACK_ENGINEERING,2,4,16,4,7,33
JPARS_005921,BE_DEV,FULLSTACK_ENGINEERING,1,1,4,3,1,10
JPARS_005922,BE_DEV,FULLSTACK_ENGINEERING,1,1,14,1,5,22
JPARS_005923,FE_DEV,FULLSTACK_ENGINEERING,3,4,14,7,7,35
JPARS_005924,FE_DEV,FULLSTACK_ENGINEERING,1,1,12,3,4,21
JPARS_005925,FE_DEV,FULLSTACK_ENGINEERING,1,3,4,3,2,13
JPARS_005926,FE_DEV,FULLSTACK_ENGINEERING,3,4,20,2,5,34
JPARS_005927,FE_DEV,FULLSTACK_ENGINEERING,3,4,20,2,5,34
JPARS_005928,DATA_ENGINEER,DATA_ENGINEERING,1,0,13,5,8,27
JPARS_005929,BE_DEV,FULLSTACK_ENGINEERING,0,0,1,3,1,5
JPARS_005930,BE_DEV,FULLSTACK_ENGINEERING,0,1,4,4,1,10
JPARS_005931,FE_DEV,FULLSTACK_ENGINEERING,1,3,11,1,4,20
JPARS_005932,DATA_ENGINEER,DATA_ENGINEERING,1,2,8,0,5,16
JPARS_005933,DATA_ENGINEER,DATA_ENGINEERING,1,0,4,4,4,13
JPARS_005934,DATA_ENGINEER,DATA_ENGINEERING,1,0,8,2,5,16
JPARS_005935,BE_DEV,FULLSTACK_ENGINEERING,0,2,5,1,3,11
JPARS_005936,BE_DEV,FULLSTACK_ENGINEERING,1,2,11,1,3,18
JPARS_005937,BE_DEV,FULLSTACK_ENGINEERING,0,3,5,1,4,13
JPARS_005938,DATA_ENGINEER,DATA_ENGINEERING,1,1,6,1,5,14
JPARS_005939,FE_DEV,FULLSTACK_ENGINEERING,1,3,5,1,3,13
JPARS_005940,FE_DEV,FULLSTACK_ENGINEERING,2,4,14,5,7,32
JPARS_005941,DATA_ENGINEER,DATA_ENGINEERING,1,0,10,0,5,16
JPARS_005942,BE_DEV,FULLSTACK_ENGINEERING,0,1,2,2,1,6
JPARS_005943,FE_DEV,FULLSTACK_ENGINEERING,0,0,2,2,1,5
JPARS_005944,FE_DEV,FULLSTACK_ENGINEERING,1,3,2,2,5,13
JPARS_005945,DATA_ENGINEER,DATA_ENGINEERING,1,0,14,1,4,20
JPARS_005946,DATA_ENGINEER,DATA_ENGINEERING,1,0,0,2,2,5
JPARS_005947,DATA_ENGINEER,DATA_ENGINEERING,1,1,13,4,5,24
JPARS_005948,DATA_ENGINEER,DATA_ENGINEERING,1,0,2,1,4,8
JPARS_005949,BE_DEV,FULLSTACK_ENGINEERING,0,1,11,1,4,17
JPARS_005950,BE_DEV,FULLSTACK_ENGINEERING,0,3,16,5,10,34
JPARS_005951,FE_DEV,FULLSTACK_ENGINEERING,2,3,9,1,3,18
JPARS_005952,DATA_ENGINEER,DATA_ENGINEERING,3,0,6,2,2,13
JPARS_005953,FE_DEV,FULLSTACK_ENGINEERING,1,3,18,2,3,27
JPARS_005954,FE_DEV,FULLSTACK_ENGINEERING,1,2,29,1,5,38
JPARS_005955,DATA_ENGINEER,DATA_ENGINEERING,1,0,13,5,8,27
JPARS_005956,BE_DEV,FULLSTACK_ENGINEERING,0,0,2,2,1,5
JPARS_005957,FE_DEV,FULLSTACK_ENGINEERING,0,0,6,2,2,10
JPARS_005958,BE_DEV,FULLSTACK_ENGINEERING,0,0,2,2,1,5
JPARS_005959,FE_DEV,FULLSTACK_ENGINEERING,3,3,12,3,3,24
JPARS_005960,BE_DEV,FULLSTACK_ENGINEERING,0,1,2,2,1,6
JPARS_005961,BE_DEV,FULLSTACK_ENGINEERING,1,2,11,1,3,18
JPARS_005962,FE_DEV,FULLSTACK_ENGINEERING,2,3,5,2,3,15
JPARS_005963,FE_DEV,FULLSTACK_ENGINEERING,1,2,15,2,4,24
JPARS_005964,DATA_ENGINEER,DATA_ENGINEERING,2,2,28,4,10,46
JPARS_005965,FE_DEV,FULLSTACK_ENGINEERING,1,3,11,2,3,20
JPARS_005966,FE_DEV,FULLSTACK_ENGINEERING,1,1,3,2,3,10
JPARS_005967,FE_DEV,FULLSTACK_ENGINEERING,1,1,2,1,5,10
JPARS_005968,BE_DEV,FULLSTACK_ENGINEERING,0,0,5,2,1,8
JPARS_005969,FE_DEV,FULLSTACK_ENGINEERING,1,1,2,5,2,11
JPARS_005970,BE_DEV,FULLSTACK_ENGINEERING,1,4,7,4,3,19
JPARS_005971,BE_DEV,FULLSTACK_ENGINEERING,0,2,3,2,3,10
JPARS_005972,DATA_ENGINEER,DATA_ENGINEERING,1,0,7,2,5,15
JPARS_005973,FE_DEV,FULLSTACK_ENGINEERING,3,5,23,6,13,50
JPARS_005974,FE_DEV,FULLSTACK_ENGINEERING,1,3,8,2,4,18
JPARS_005975,FE_DEV,FULLSTACK_ENGINEERING,2,6,18,4,9,39
JPARS_005976,FE_DEV,FULLSTACK_ENGINEERING,3,3,5,1,2,14
JPARS_005977,FE_DEV,FULLSTACK_ENGINEERING,0,0,4,1,1,6
JPARS_005978,FE_DEV,FULLSTACK_ENGINEERING,1,3,4,3,2,13
JPARS_005979,FE_DEV,FULLSTACK_ENGINEERING,0,3,5,2,1,11
JPARS_005980,FE_DEV,FULLSTACK_ENGINEERING,1,2,7,2,3,15
JPARS_005981,FE_DEV,FULLSTACK_ENGINEERING,1,2,6,2,2,13
JPARS_005982,FE_DEV,FULLSTACK_ENGINEERING,1,1,11,4,3,20
JPARS_005983,FE_DEV,FULLSTACK_ENGINEERING,1,3,13,6,4,27
JPARS_005984,FE_DEV,FULLSTACK_ENGINEERING,1,4,7,4,4,20
JPARS_005985,FE_DEV,FULLSTACK_ENGINEERING,0,0,4,3,1,8
JPARS_005986,FE_DEV,FULLSTACK_ENGINEERING,0,2,3,3,3,11
JPARS_005987,FE_DEV,FULLSTACK_ENGINEERING,0,0,5,1,1,7
JPARS_005988,FE_DEV,FULLSTACK_ENGINEERING,2,4,15,4,7,32
JPARS_005989,FE_DEV,FULLSTACK_ENGINEERING,1,3,6,1,5,16
JPARS_005990,FE_DEV,FULLSTACK_ENGINEERING,1,1,3,3,1,9
JPARS_005991,FE_DEV,FULLSTACK_ENGINEERING,1,3,13,5,5,27
JPARS_005992,FE_DEV,FULLSTACK_ENGINEERING,1,3,8,2,4,18
JPARS_005993,FE_DEV,FULLSTACK_ENGINEERING,1,3,17,2,5,28
JPARS_005994,FE_DEV,FULLSTACK_ENGINEERING,2,3,28,4,9,46
JPARS_005995,FE_DEV,FULLSTACK_ENGINEERING,1,3,11,2,3,20
JPARS_005996,FE_DEV,FULLSTACK_ENGINEERING,1,1,3,2,3,10
JPARS_005997,FE_DEV,FULLSTACK_ENGINEERING,1,1,2,2,5,11
JPARS_005998,FE_DEV,FULLSTACK_ENGINEERING,0,0,5,3,1,9
JPARS_005999,FE_DEV,FULLSTACK_ENGINEERING,1,1,2,6,2,12
JPARS_006000,FE_DEV,FULLSTACK_ENGINEERING,1,4,7,4,3,19
JPARS_006001,FE_DEV,FULLSTACK_ENGINEERING,0,2,3,3,3,11
JPARS_006002,SRE,DEVOPS_SRE,0,0,5,0,1,6
JPARS_006003,STAFF_BE_DEV,FULLSTACK_ENGINEERING,2,5,24,6,7,44
JPARS_006004,STAFF_FE_DEV,FULLSTACK_ENGINEERING,3,4,12,5,3,27
JPARS_006005,STAFF_DATA_ENGINEER,DATA_ENGINEERING,4,4,17,7,5,37
JPARS_006006,STAFF_BE_DEV,FULLSTACK_ENGINEERING,0,1,18,8,6,33
JPARS_006007,STAFF_DATA_SCIENTIST,DATA_SCIENCE,3,3,19,4,1,30
JPARS_006008,STAFF_DATA_SCIENTIST,DATA_SCIENCE,2,3,20,5,6,36
JPARS_006009,STAFF_DATA_SCIENTIST,DATA_SCIENCE,2,3,20,5,7,37
JPARS_006010,STAFF_DATA_SCIENTIST,DATA_SCIENCE,6,2,13,2,2,25
JPARS_006011,STAFF_DATA_SCIENTIST,DATA_SCIENCE,2,2,8,4,3,19
JPARS_006012,STAFF_DATA_SCIENTIST,DATA_SCIENCE,5,0,18,5,2,30
JPARS_006013,STAFF_SRE,DEVOPS_SRE,6,3,19,7,2,37
JPARS_006014,STAFF_SRE,DEVOPS_SRE,6,3,31,5,5,50
JPARS_006015,STAFF_SRE,DEVOPS_SRE,6,3,31,5,5,50
JPARS_006016,STAFF_SRE,DEVOPS_SRE,6,3,31,5,5,50
JPARS_006017,STAFF_SRE,DEVOPS_SRE,4,2,10,8,2,26
JPARS_006018,STAFF_SRE,DEVOPS_SRE,5,0,30,6,9,50
JPARS_006019,STAFF_SRE,DEVOPS_SRE,5,2,29,6,2,44
JPARS_006020,STAFF_DATA_ENGINEER,DATA_ENGINEERING,3,0,15,4,6,28
JPARS_006021,STAFF_DATA_ENGINEER,DATA_ENGINEERING,4,5,13,5,10,37
JPARS_006022,STAFF_SECURITY_ENG,SECURITY,2,1,15,6,2,26
JPARS_006023,STAFF_SECURITY_ENG,SECURITY,2,1,15,5,2,25
JPARS_006024,STAFF_MOBILE_DEV,MOBILE_ENGINEERING,1,1,14,6,2,24
JPARS_006025,STAFF_MOBILE_DEV,MOBILE_ENGINEERING,4,2,19,6,3,34
JPARS_006026,STAFF_MOBILE_DEV,MOBILE_ENGINEERING,4,2,19,6,3,34
JPARS_006027,STAFF_FE_DEV,FULLSTACK_ENGINEERING,5,3,11,5,4,28
JPARS_006028,STAFF_FE_DEV,FULLSTACK_ENGINEERING,5,3,11,5,4,28
JPARS_006029,STAFF_DATA_ENGINEER,DATA_ENGINEERING,2,2,30,8,8,50
JPARS_006030,STAFF_DATA_ENGINEER,DATA_ENGINEERING,1,3,19,7,12,42
JPARS_006031,STAFF_SRE,DEVOPS_SRE,0,1,11,6,3,21
JPARS_006032,STAFF_SRE,DEVOPS_SRE,0,1,11,6,3,21
JPARS_006033,STAFF_SRE,DEVOPS_SRE,0,1,11,6,3,21
JPARS_006034,STAFF_SRE,DEVOPS_SRE,0,1,11,6,3,21
JPARS_006035,STAFF_SRE,DEVOPS_SRE,1,1,6,3,1,12
JPARS_006036,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,16,5,3,27
JPARS_006037,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,0,3,1,0,5
JPARS_006038,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,4,0,8,5,0,17
JPARS_006039,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,11,2,0,16
JPARS_006040,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,4,1,10,0,0,15
JPARS_006041,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,7,2,0,11
JPARS_006042,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,5,0,0,7
JPARS_006043,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,0,8,2,0,11
JPARS_006044,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,0,3,1,0,5
JPARS_006045,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,4,0,6,2,0,12
JPARS_006046,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,5,1,0,8
JPARS_006047,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,4,0,7,3,4,18
JPARS_006048,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,0,4,1,1,7
JPARS_006049,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,5,0,31,6,2,44
JPARS_006050,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,3,0,0,5
JPARS_006051,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,4,0,5,0,0,9
JPARS_006052,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,11,1,0,14
JPARS_006053,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,0,4,1,0,6
JPARS_006054,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,9,5,0,17
JPARS_006055,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,10,2,1,16
JPARS_006056,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,0,4,0,0,5
JPARS_006057,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,7,0,0,9
JPARS_006058,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,0,9,1,0,11
JPARS_006059,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,4,0,0,6
JPARS_006060,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,0,4,0,0,5
JPARS_006061,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,5,1,0,8
JPARS_006062,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,4,1,0,7
JPARS_006063,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,8,1,0,12
JPARS_006064,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,4,0,5,0,0,9
JPARS_006065,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,0,14,3,0,18
JPARS_006066,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,6,2,0,11
JPARS_006067,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,0,3,1,0,5
JPARS_006068,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,5,0,0,7
JPARS_006069,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,4,0,6,0,0,10
JPARS_006070,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,4,0,5,0,2,11
JPARS_006071,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,6,1,0,9
JPARS_006072,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,4,0,4,0,0,8
JPARS_006073,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,7,4,0,14
JPARS_006074,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,0,8,0,0,9
JPARS_006075,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,6,0,0,9
JPARS_006076,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,19,0,2,23
JPARS_006077,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,0,4,0,0,5
JPARS_006078,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,1,6,2,0,11
JPARS_006079,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,6,0,0,8
JPARS_006080,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,6,2,0,10
JPARS_006081,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,6,0,0,9
JPARS_006082,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,3,0,1,7
JPARS_006083,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,6,0,0,9
JPARS_006084,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,3,0,0,5
JPARS_006085,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,8,1,2,14
JPARS_006086,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,2,9,4,1,19
JPARS_006087,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,0,4,0,0,5
JPARS_006088,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,4,0,13,5,0,22
JPARS_006089,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,11,4,0,18
JPARS_006090,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,11,3,0,16
JPARS_006091,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,5,0,1,8
JPARS_006092,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,8,3,0,14
JPARS_006093,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,5,1,10,5,0,21
JPARS_006094,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,10,4,0,17
JPARS_006095,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,8,2,0,12
JPARS_006096,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,9,1,2,14
JPARS_006097,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,4,0,6,3,0,13
JPARS_006098,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,7,4,0,13
JPARS_006099,STAFF_FE_DEV,FULLSTACK_ENGINEERING,3,2,7,1,5,18
JPARS_006100,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,5,4,0,11
JPARS_006101,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,1,7,0,2,11
JPARS_006102,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,6,0,0,9
JPARS_006103,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,12,3,3,20
JPARS_006104,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,6,0,0,8
JPARS_006105,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,8,2,1,14
JPARS_006106,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,11,1,0,15
JPARS_006107,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,7,3,1,14
JPARS_006108,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,10,0,0,12
JPARS_006109,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,12,2,1,18
JPARS_006110,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,8,3,3,17
JPARS_006111,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,4,0,5,3,0,12
JPARS_006112,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,7,2,0,11
JPARS_006113,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,7,2,0,11
JPARS_006114,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,9,1,2,14
JPARS_006115,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,7,1,3,13
JPARS_006116,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,3,1,0,6
JPARS_006117,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,11,3,1,18
JPARS_006118,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,9,0,0,12
JPARS_006119,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,8,3,0,13
JPARS_006120,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,10,0,1,13
JPARS_006121,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,10,3,5,20
